i,should_take,took,subject,session,rep
5556,6.4499,6.4520597,s036,8,18
5557,5.515,5.5172605,s036,8,19
5558,5.2689,5.2709792,s036,8,20
5559,6.1283,6.1305583,s036,8,21
5560,5.7504,5.7528662,s036,8,22
5561,5.0562,5.0584609,s036,8,23
5562,6.3016,6.3038431,s036,8,24
5563,4.9993,5.0015717,s036,8,25
5564,5.1766,5.1789567,s036,8,26
5565,6.5752,6.5776088,s036,8,27
5566,5.6011,5.6028934,s036,8,28
5567,6.1349,6.1370782,s036,8,29
5568,4.5527999999999995,4.5549156,s036,8,30
5569,4.5904,4.5925822,s036,8,31
5570,4.6797,4.6819694,s036,8,32
5571,4.4117,4.4140596,s036,8,33
5572,4.8027,4.8048172000000005,s036,8,34
5573,4.6151,4.6172424,s036,8,35
5574,4.5206,4.5227405,s036,8,36
5575,5.1274,5.1296677,s036,8,37
5576,4.3403,4.3425363,s036,8,38
5577,4.2052,4.2073306,s036,8,39
5578,3.8952,3.8975261,s036,8,40
5579,4.1708,4.1728197,s036,8,41
5580,4.7088,4.7109132,s036,8,42
5581,5.1886,5.1907934000000004,s036,8,43
5582,4.3704,4.3725231,s036,8,44
5583,4.6936,4.6956292,s036,8,45
5584,4.8771,4.8790998,s036,8,46
5585,4.3006,4.3027179,s036,8,47
5586,4.3384,4.3405344,s036,8,48
5587,4.6422,4.6444644,s036,8,49
5588,4.2009,4.2030044,s036,8,50
5589,4.0423,4.0442753,s037,1,1
5590,3.9290000000000003,3.9307781,s037,1,2
5591,2.6368,2.6386019,s037,1,3
5592,4.879,4.8815358,s037,1,4
5593,2.4198,2.4218564000000002,s037,1,5
5594,2.5263999999999998,2.5282967,s037,1,6
5595,2.6161,2.6178471,s037,1,7
5596,2.9648,2.9667067,s037,1,8
5597,2.4335,2.4354057,s037,1,9
5598,2.1112,2.1129617,s037,1,10
5599,2.3366,2.3380891,s037,1,11
5600,2.1067,2.1087288,s037,1,12
5601,2.1412,2.1431951,s037,1,13
5602,2.626,2.6279252,s037,1,14
5603,2.0747,2.0763635,s037,1,15
5604,2.0672,2.0690465,s037,1,16
5605,2.1724,2.1743812,s037,1,17
5606,2.8872999999999998,2.8889807,s037,1,18
5607,2.0719,2.0739526,s037,1,19
5608,2.3018,2.3038515999999998,s037,1,20
5609,2.2208,2.2225483,s037,1,21
5610,2.1998,2.2017224,s037,1,22
5611,2.0913,2.0934619,s037,1,23
5612,2.1229,2.1243964,s037,1,24
5613,1.905,1.9068211000000002,s037,1,25
5614,1.9075,1.90918,s037,1,26
5615,3.07,3.0719584,s037,1,27
5616,2.6287000000000003,2.6305366,s037,1,28
5617,2.6187,2.6206191,s037,1,29
5618,2.3293,2.3311055,s037,1,30
5619,2.3087,2.3101669,s037,1,31
5620,1.9003999999999999,1.9025596,s037,1,32
5621,2.1366,2.1381448,s037,1,33
5622,2.2194,2.2213108,s037,1,34
5623,2.0348,2.0366072,s037,1,35
5624,2.0349,2.0366276,s037,1,36
5625,1.9956,1.9975214000000001,s037,1,37
5626,2.8663,2.8682714000000002,s037,1,38
5627,2.1459,2.1477024,s037,1,39
5628,2.0689,2.0706296,s037,1,40
5629,2.1048,2.1067472,s037,1,41
5630,2.6608,2.6625012,s037,1,42
5631,2.6551,2.6570188,s037,1,43
5632,2.4412,2.4429827,s037,1,44
5633,2.7805,2.7826416,s037,1,45
5634,3.3492,3.3511698,s037,1,46
5635,2.3856,2.3875836,s037,1,47
5636,2.864,2.8656663,s037,1,48
5637,2.3983,2.4000286,s037,1,49
5638,2.4278,2.4299573,s037,1,50
5639,5.1247,5.1267602,s037,2,1
5640,3.5922,3.5937543,s037,2,2
5641,3.1677,3.1696825,s037,2,3
5642,3.0857,3.0876518,s037,2,4
5643,2.3682,2.3699906,s037,2,5
5644,2.3777,2.3792408,s037,2,6
5645,3.0015,3.0035098,s037,2,7
5646,2.6145,2.6164102,s037,2,8
5647,2.8125999999999998,2.8144331,s037,2,9
5648,3.1479,3.1497566,s037,2,10
5649,2.0705,2.0719491,s037,2,11
5650,2.0084,2.0099689,s037,2,12
5651,1.9279,1.9293677,s037,2,13
5652,2.3037,2.3056125,s037,2,14
5653,2.4955,2.4976487,s037,2,15
5654,1.9352,1.9371882,s037,2,16
5655,2.2729,2.2748836,s037,2,17
5656,2.2712,2.2730378,s037,2,18
5657,2.1892,2.1913966,s037,2,19
5658,2.1786,2.18023,s037,2,20
5659,2.1423,2.1443244,s037,2,21
5660,2.078,2.0796514,s037,2,22
5661,2.6321,2.6338523,s037,2,23
5662,2.0514,2.0533766,s037,2,24
5663,2.051,2.052974,s037,2,25
5664,2.4804,2.4823403,s037,2,26
5665,2.0913,2.0930368,s037,2,27
5666,2.092,2.0937368,s037,2,28
5667,2.5259,2.5279658,s037,2,29
5668,1.9655,1.9675894999999999,s037,2,30
5669,2.0921,2.0938507,s037,2,31
5670,1.9376,1.9393975,s037,2,32
5671,2.1431,2.1448433,s037,2,33
5672,2.4258,2.4277003,s037,2,34
5673,2.0222,2.0239065,s037,2,35
5674,2.4053,2.4070769,s037,2,36
5675,2.0503,2.0521865,s037,2,37
5676,2.047,2.0488337,s037,2,38
5677,2.1054,2.1071007,s037,2,39
5678,2.225,2.2268136,s037,2,40
5679,2.4013,2.4034111,s037,2,41
5680,2.4532,2.4552133,s037,2,42
5681,1.9859,1.9878708999999999,s037,2,43
5682,2.1572,2.1589936,s037,2,44
5683,2.4542,2.4559721,s037,2,45
5684,2.1307,2.132632,s037,2,46
5685,2.4126,2.4145012,s037,2,47
5686,2.5797,2.58146,s037,2,48
5687,2.3896,2.3913568,s037,2,49
5688,3.0672,3.0691245,s037,2,50
5689,3.1403,3.1424464,s037,3,1
5690,2.4308,2.4324678,s037,3,2
5691,2.6471999999999998,2.6492576,s037,3,3
5692,3.805,3.8067258,s037,3,4
5693,2.9564,2.9580897,s037,3,5
5694,2.7431,2.7449752,s037,3,6
5695,2.7420999999999998,2.7439218,s037,3,7
5696,2.8387000000000002,2.8406386,s037,3,8
5697,2.3341,2.3363009,s037,3,9
5698,2.3747,2.3767047,s037,3,10
5699,2.5101,2.5117907,s037,3,11
5700,2.7513,2.7531796,s037,3,12
5701,2.0438,2.0457441,s037,3,13
5702,2.095,2.09708,s037,3,14
5703,2.1842,2.1862323,s037,3,15
5704,2.094,2.0960809,s037,3,16
5705,2.1896,2.1913486,s037,3,17
5706,2.1659,2.1675092,s037,3,18
5707,2.1879,2.1896979,s037,3,19
5708,2.4494,2.4518815,s037,3,20
5709,2.1439,2.1457297,s037,3,21
5710,2.2402,2.2419129,s037,3,22
5711,2.2698,2.2716297,s037,3,23
5712,2.8702,2.8726639,s037,3,24
5713,2.4702,2.4718608,s037,3,25
5714,2.2753,2.2770003,s037,3,26
5715,2.1422,2.1440668,s037,3,27
5716,2.0542,2.0557016,s037,3,28
5717,2.2178,2.2194013,s037,3,29
5718,2.11,2.1119435,s037,3,30
5719,2.0621,2.0641181,s037,3,31
5720,2.0915,2.0934663000000002,s037,3,32
5721,2.2073,2.2090925,s037,3,33
5722,2.0376,2.0393613,s037,3,34
5723,2.0469,2.0487026,s037,3,35
5724,2.1007,2.1029154,s037,3,36
5725,1.9677,1.9695099,s037,3,37
5726,2.3545,2.3560965,s037,3,38
5727,2.2098,2.2118346,s037,3,39
5728,1.9161000000000001,1.9178063,s037,3,40
5729,2.4332,2.4348856,s037,3,41
5730,2.1756,2.1776486,s037,3,42
5731,2.1429,2.1449509,s037,3,43
5732,1.9655,1.9674338,s037,3,44
5733,2.8715,2.8733358,s037,3,45
5734,2.1779,2.1797259,s037,3,46
5735,2.6051,2.607024,s037,3,47
5736,2.0007,2.0027002,s037,3,48
5737,2.0686,2.0703565,s037,3,49
5738,2.2085,2.2103437,s037,3,50
5739,4.2076,4.2096358,s037,4,1
5740,2.1382,2.1402656,s037,4,2
5741,2.2409,2.2427283,s037,4,3
5742,2.0901,2.0920737,s037,4,4
5743,2.1892,2.1908736,s037,4,5
5744,2.125,2.1268218,s037,4,6
5745,2.0138,2.0154764,s037,4,7
5746,1.9579,1.9598129,s037,4,8
5747,1.889,1.8907002,s037,4,9
5748,1.8382,1.8400667,s037,4,10
5749,2.0532,2.0550409,s037,4,11
5750,1.8586,1.8604992,s037,4,12
5751,2.254,2.2558461,s037,4,13
5752,3.2674,3.2691379,s037,4,14
5753,2.3219,2.3238412,s037,4,15
5754,2.1545,2.1562623,s037,4,16
5755,2.0571,2.0587771,s037,4,17
5756,2.1256,2.1270783,s037,4,18
5757,1.9635,1.9653129,s037,4,19
5758,2.2446,2.246429,s037,4,20
5759,1.9635,1.9650037,s037,4,21
5760,2.1493,2.151446,s037,4,22
5761,2.1232,2.1248395,s037,4,23
5762,1.9494,1.9512665999999999,s037,4,24
5763,1.9726,1.9744488,s037,4,25
5764,2.3366,2.3385711000000002,s037,4,26
5765,2.305,2.3066642,s037,4,27
5766,1.9773,1.9791531999999998,s037,4,28
5767,1.9588999999999999,1.9607689000000001,s037,4,29
5768,2.1225,2.1244796,s037,4,30
5769,2.3828,2.3843489,s037,4,31
5770,2.1673999999999998,2.1693412,s037,4,32
5771,2.0404,2.0419545,s037,4,33
5772,2.0308,2.0327915,s037,4,34
5773,2.0573,2.0588067,s037,4,35
5774,2.0323,2.0340592,s037,4,36
5775,1.9863,1.9880545,s037,4,37
5776,2.0878,2.0898825,s037,4,38
5777,1.9891,1.990647,s037,4,39
5778,1.9901,1.9920089,s037,4,40
5779,2.1225,2.1243373,s037,4,41
5780,2.1246,2.126223,s037,4,42
5781,1.9197,1.9213584,s037,4,43
5782,1.9419,1.9435645,s037,4,44
5783,2.0457,2.0473999,s037,4,45
5784,2.0698,2.0713377,s037,4,46
5785,2.0927,2.0946679,s037,4,47
5786,1.7875,1.7893281,s037,4,48
5787,2.079,2.0805467,s037,4,49
5788,1.7995,1.8016155,s037,4,50
5789,2.189,2.1909166,s037,5,1
5790,2.2517,2.2535667999999998,s037,5,2
5791,2.1330999999999998,2.1349019,s037,5,3
5792,2.1445,2.1463604,s037,5,4
5793,2.0693,2.0711786,s037,5,5
5794,2.462,2.4640333,s037,5,6
5795,1.9870999999999999,1.988797,s037,5,7
5796,1.8268,1.8283688,s037,5,8
5797,1.9891,1.9908928000000001,s037,5,9
5798,1.9613,1.9629308,s037,5,10
5799,1.9155,1.917441,s037,5,11
5800,1.7722,1.7742065999999999,s037,5,12
5801,1.9727999999999999,1.9744745,s037,5,13
5802,2.4898,2.4916183,s037,5,14
5803,1.821,1.8226848,s037,5,15
5804,1.9557,1.9575059000000001,s037,5,16
5805,2.9171,2.9191407,s037,5,17
5806,2.0423,2.0439667,s037,5,18
5807,1.8387,1.840452,s037,5,19
5808,2.621,2.6230476,s037,5,20
5809,2.0225,2.0244014,s037,5,21
5810,1.7769,1.7790225,s037,5,22
5811,2.0575,2.0595165,s037,5,23
5812,2.5073,2.5091079,s037,5,24
5813,2.9164,2.9182867999999997,s037,5,25
5814,3.1925,3.1944411,s037,5,26
5815,2.6359,2.6374801,s037,5,27
5816,1.8612,1.8628350999999999,s037,5,28
5817,1.9527,1.9546132,s037,5,29
5818,1.9668999999999999,1.9687084000000001,s037,5,30
5819,2.08,2.0817864,s037,5,31
5820,1.7682,1.769889,s037,5,32
5821,1.9657,1.9676301,s037,5,33
5822,2.1123,2.1145666,s037,5,34
5823,3.1343,3.136433,s037,5,35
5824,1.889,1.8908452,s037,5,36
5825,2.8319,2.8334762,s037,5,37
5826,1.8346,1.836317,s037,5,38
5827,1.9254,1.9270909999999999,s037,5,39
5828,2.0719,2.0740183,s037,5,40
5829,3.7528,3.7546207000000003,s037,5,41
5830,1.6661000000000001,1.668043,s037,5,42
5831,2.5548,2.5563517,s037,5,43
5832,1.8847,1.8869462000000001,s037,5,44
5833,1.8046,1.8064559,s037,5,45
5834,1.9893,1.9914161,s037,5,46
5835,2.4452,2.4471376,s037,5,47
5836,1.8963,1.8983384,s037,5,48
5837,2.6417,2.6436658,s037,5,49
5838,1.9698,1.9715927,s037,5,50
5839,2.6445,2.6462859,s037,6,1
5840,2.3489,2.3508946,s037,6,2
5841,1.9306999999999999,1.9325163,s037,6,3
5842,1.8197,1.8215916,s037,6,4
5843,1.7869000000000002,1.7887354,s037,6,5
5844,1.8375,1.8395025999999999,s037,6,6
5845,2.0235,2.0253338,s037,6,7
5846,1.7502,1.7521643,s037,6,8
5847,1.6665,1.6683932000000001,s037,6,9
5848,1.7395,1.7414555,s037,6,10
5849,1.7334,1.7352011,s037,6,11
5850,1.6787999999999998,1.6809140999999999,s037,6,12
5851,1.8194,1.8211785,s037,6,13
5852,1.5920999999999998,1.5936488,s037,6,14
5853,1.6135000000000002,1.6154261,s037,6,15
5854,1.6985000000000001,1.7002743,s037,6,16
5855,3.8487999999999998,3.8506618,s037,6,17
5856,1.8065,1.8084253000000001,s037,6,18
5857,1.6885,1.69035,s037,6,19
5858,1.6707,1.6723265,s037,6,20
5859,1.65,1.6517761,s037,6,21
5860,1.7052,1.7068129,s037,6,22
5861,2.4147,2.4163375,s037,6,23
5862,1.9623,1.9642317999999999,s037,6,24
5863,1.7951000000000001,1.7968226,s037,6,25
5864,1.6886999999999999,1.6905613000000002,s037,6,26
5865,2.4957,2.4975719,s037,6,27
5866,1.6996,1.7010912999999999,s037,6,28
5867,1.8546,1.8562317,s037,6,29
5868,1.8683,1.8704361,s037,6,30
5869,2.2598,2.2618154,s037,6,31
5870,1.9557,1.9576604,s037,6,32
5871,2.0403000000000002,2.0420968,s037,6,33
5872,1.9003,1.9019715000000001,s037,6,34
5873,2.1506,2.1524756,s037,6,35
5874,1.8293,1.8308611,s037,6,36
5875,1.8477000000000001,1.84941,s037,6,37
5876,2.4074999999999998,2.4105793,s037,6,38
5877,2.1562,2.1582355,s037,6,39
5878,1.8797000000000001,1.8817789,s037,6,40
5879,1.8528,1.8549818999999999,s037,6,41
5880,1.688,1.6897556,s037,6,42
5881,1.8152,1.8168791,s037,6,43
5882,2.0418,2.0442041,s037,6,44
5883,1.8239,1.8257151,s037,6,45
5884,1.8008,1.8026439,s037,6,46
5885,1.7621,1.7638875999999999,s037,6,47
5886,1.9825,1.9842523,s037,6,48
5887,2.2641999999999998,2.2665841,s037,6,49
5888,2.1498,2.1516501,s037,6,50
5889,2.1464,2.1481894,s037,7,1
5890,1.831,1.8326175999999998,s037,7,2
5891,1.7664,1.7680967,s037,7,3
5892,1.8326,1.8346599000000001,s037,7,4
5893,1.8182,1.8203818,s037,7,5
5894,1.7424,1.7441586999999998,s037,7,6
5895,1.7015,1.7035414,s037,7,7
5896,1.8003,1.802139,s037,7,8
5897,1.7887,1.7903619,s037,7,9
5898,1.6469,1.6484229,s037,7,10
5899,1.7926,1.7942557,s037,7,11
5900,1.8515000000000001,1.8529929,s037,7,12
5901,1.6517,1.6544784,s037,7,13
5902,1.8953,1.896976,s037,7,14
5903,1.7256,1.7270886,s037,7,15
5904,1.6747,1.676387,s037,7,16
5905,1.7502,1.751809,s037,7,17
5906,1.8635000000000002,1.8652883,s037,7,18
5907,2.0839,2.0855861,s037,7,19
5908,1.9089,1.9105943,s037,7,20
5909,1.8761999999999999,1.8778595999999999,s037,7,21
5910,1.8521,1.8538765000000001,s037,7,22
5911,1.8532,1.8547506,s037,7,23
5912,1.6183999999999998,1.620311,s037,7,24
5913,2.1888,2.1905756,s037,7,25
5914,1.737,1.7387646,s037,7,26
5915,1.8963,1.8993936,s037,7,27
5916,1.746,1.7478395,s037,7,28
5917,2.2294,2.2309822,s037,7,29
5918,2.2076000000000002,2.2092048,s037,7,30
5919,2.1396,2.1414153,s037,7,31
5920,1.8791,1.8810593,s037,7,32
5921,1.859,1.8609632,s037,7,33
5922,2.1152,2.1172138,s037,7,34
5923,1.8123,1.8139210000000001,s037,7,35
5924,1.8620999999999999,1.8661448,s037,7,36
5925,2.3484,2.3502591,s037,7,37
5926,4.1523,4.1539397000000005,s037,7,38
5927,2.4516999999999998,2.4536595,s037,7,39
5928,3.3362,3.3380459,s037,7,40
5929,4.0848,4.0866558,s037,7,41
5930,1.9836,1.9854698,s037,7,42
5931,2.551,2.5526229000000003,s037,7,43
5932,3.6528,3.6546642,s037,7,44
5933,1.7513999999999998,1.7532141,s037,7,45
5934,2.4534000000000002,2.4550136,s037,7,46
5935,2.3934,2.3951583,s037,7,47
5936,2.0391,2.0411863,s037,7,48
5937,2.1031,2.104895,s037,7,49
5938,1.8046,1.8065879,s037,7,50
5939,2.0394,2.0414103,s037,8,1
5940,1.7993999999999999,1.8012612,s037,8,2
5941,1.7321,1.7339392999999999,s037,8,3
5942,1.7082000000000002,1.7103308,s037,8,4
5943,1.6267,1.6285199000000001,s037,8,5
5944,1.6679,1.6698912,s037,8,6
5945,1.5886,1.5902583,s037,8,7
5946,2.0532,2.0554535,s037,8,8
5947,1.6327,1.6346340000000001,s037,8,9
5948,1.6306,1.6324366000000001,s037,8,10
5949,1.5537999999999998,1.555912,s037,8,11
5950,1.5777999999999999,1.5794933,s037,8,12
5951,3.3043,3.3058514,s037,8,13
5952,1.5251000000000001,1.5270527999999999,s037,8,14
5953,1.5443,1.546068,s037,8,15
5954,1.5621,1.5638928,s037,8,16
5955,1.5542,1.5562208,s037,8,17
5956,1.5265,1.5284214,s037,8,18
5957,1.5551,1.5569641,s037,8,19
5958,2.2098,2.2116391,s037,8,20
5959,1.879,1.8808584000000002,s037,8,21
5960,2.0155,2.017621,s037,8,22
5961,1.78,1.7818587,s037,8,23
5962,2.2103,2.2120898,s037,8,24
5963,1.9777,1.9795834,s037,8,25
5964,1.6835,1.6853954,s037,8,26
5965,1.9207,1.9225384,s037,8,27
5966,1.871,1.873074,s037,8,28
5967,1.7107,1.7126312000000001,s037,8,29
5968,1.879,1.8805532999999999,s037,8,30
5969,1.742,1.74384,s037,8,31
5970,1.6973,1.6992213,s037,8,32
5971,1.7365,1.738008,s037,8,33
5972,1.8521999999999998,1.8539685000000001,s037,8,34
5973,2.11,2.1119551,s037,8,35
5974,1.7032,1.7047766,s037,8,36
5975,1.7792,1.7811947,s037,8,37
5976,1.8041,1.8058717,s037,8,38
5977,2.099,2.1007554,s037,8,39
5978,1.8351,1.836993,s037,8,40
5979,1.8963999999999999,1.8980961,s037,8,41
5980,1.7991000000000001,1.8011344,s037,8,42
5981,1.803,1.8046831,s037,8,43
5982,1.9017,1.9035062,s037,8,44
5983,2.3791,2.3808342,s037,8,45
5984,2.1358,2.1376212,s037,8,46
5985,1.7744,1.7762088999999999,s037,8,47
5986,1.9002,1.902118,s037,8,48
5987,2.162,2.1638248,s037,8,49
5988,2.293,2.2949007,s037,8,50
5989,5.45,5.4520433,s038,1,1
5990,4.6883,4.6906655,s038,1,2
5991,5.904,5.9067069,s038,1,3
5992,2.6714,2.6733732999999997,s038,1,4
5993,3.5091,3.5109683,s038,1,5
5994,3.4755,3.4773412,s038,1,6
5995,3.1618,3.1638661,s038,1,7
5996,4.4719999999999995,4.4740146,s038,1,8
5997,2.6541,2.6562738,s038,1,9
5998,4.8789,4.8806445,s038,1,10
5999,2.6295,2.6316232,s038,1,11
6000,4.2566,4.2586503,s038,1,12
6001,2.9474,2.9492668,s038,1,13
6002,3.1477,3.1494314,s038,1,14
6003,3.6107,3.6129942,s038,1,15
6004,4.265,4.2672294,s038,1,16
6005,2.7993,2.8012636,s038,1,17
6006,3.3218,3.3236254,s038,1,18
6007,4.5393,4.5412912,s038,1,19
6008,3.4142,3.4158961,s038,1,20
6009,4.1462,4.1480429,s038,1,21
6010,3.3033,3.3055354,s038,1,22
6011,3.9163,3.9180431000000002,s038,1,23
6012,2.7977,2.7997859,s038,1,24
6013,3.8483,3.850057,s038,1,25
6014,3.0813,3.0831653,s038,1,26
6015,3.2757,3.277962,s038,1,27
6016,3.1344,3.1365198,s038,1,28
6017,3.4387,3.4405398,s038,1,29
6018,2.7384,2.740443,s038,1,30
6019,5.3838,5.3860263,s038,1,31
6020,3.1717,3.1736822,s038,1,32
6021,3.1938,3.19577,s038,1,33
6022,2.5778,2.5796585,s038,1,34
6023,3.0943,3.0961884,s038,1,35
6024,2.4657,2.4676961,s038,1,36
6025,2.7251,2.7270885,s038,1,37
6026,2.5128,2.5147534,s038,1,38
6027,2.5731,2.5747958,s038,1,39
6028,3.0129,3.0150673,s038,1,40
6029,3.3047,3.306434,s038,1,41
6030,4.4236,4.4255265999999995,s038,1,42
6031,2.8878,2.8897556,s038,1,43
6032,3.274,3.2759899,s038,1,44
6033,2.9312,2.9331692,s038,1,45
6034,2.7038,2.7061448,s038,1,46
6035,2.4311,2.4329925,s038,1,47
6036,3.5353,3.5371952,s038,1,48
6037,2.6096,2.6118147,s038,1,49
6038,3.027,3.0289477,s038,1,50
6039,4.9937000000000005,4.9957646,s038,2,1
6040,4.0669,4.0688411,s038,2,2
6041,2.6971,2.6989955,s038,2,3
6042,3.1588,3.16095,s038,2,4
6043,2.6047000000000002,2.6066342000000002,s038,2,5
6044,2.8975999999999997,2.8994915,s038,2,6
6045,2.5827999999999998,2.584475,s038,2,7
6046,2.4811,2.4830139,s038,2,8
6047,3.0498,3.0515375,s038,2,9
6048,4.3398,4.3418112,s038,2,10
6049,4.0165,4.0182564,s038,2,11
6050,2.4143,2.4161212,s038,2,12
6051,4.5911,4.5932221,s038,2,13
6052,4.6378,4.6395089,s038,2,14
6053,4.8128,4.8144503,s038,2,15
6054,2.9938000000000002,2.9957231,s038,2,16
6055,2.9711,2.9733853,s038,2,17
6056,2.3539,2.3557928,s038,2,18
6057,2.4696,2.4714755,s038,2,19
6058,3.6085000000000003,3.6106211,s038,2,20
6059,3.2794,3.2812857,s038,2,21
6060,2.7477,2.7494981,s038,2,22
6061,2.4703,2.4721443,s038,2,23
6062,4.2231,4.2251498,s038,2,24
6063,4.2807,4.2827736,s038,2,25
6064,2.2884,2.2903801,s038,2,26
6065,2.3315,2.3335581,s038,2,27
6066,4.1701,4.172168,s038,2,28
6067,3.106,3.1082568,s038,2,29
6068,2.3521,2.3540963,s038,2,30
6069,3.7898,3.7920318,s038,2,31
6070,2.3622,2.3637411999999998,s038,2,32
6071,3.3593,3.3611972,s038,2,33
6072,4.1676,4.1695706,s038,2,34
6073,2.693,2.6949297,s038,2,35
6074,4.0943,4.0962345,s038,2,36
6075,3.7809,3.7830646,s038,2,37
6076,2.4604,2.4623113,s038,2,38
6077,2.7105,2.7125032,s038,2,39
6078,3.741,3.7428889,s038,2,40
6079,2.4712,2.4729622,s038,2,41
6080,2.4031000000000002,2.4048882,s038,2,42
6081,2.7766,2.7785114,s038,2,43
6082,2.4805,2.4825263,s038,2,44
6083,2.5917,2.5936408,s038,2,45
6084,2.5088,2.5107971,s038,2,46
6085,3.4405,3.4425648,s038,2,47
6086,2.3548,2.3568916,s038,2,48
6087,2.6096,2.6112992,s038,2,49
6088,2.6872,2.6891591999999997,s038,2,50
6089,3.4151,3.4171058,s038,3,1
6090,5.3891,5.3914063,s038,3,2
6091,2.5774,2.5795658,s038,3,3
6092,2.7568,2.7586661,s038,3,4
6093,3.058,3.0601736,s038,3,5
6094,3.4863,3.4884812,s038,3,6
6095,5.0935,5.095357,s038,3,7
6096,2.34,2.3416148,s038,3,8
6097,2.513,2.5150225,s038,3,9
6098,3.1754,3.1773643,s038,3,10
6099,2.3813,2.3832654,s038,3,11
6100,2.8662,2.8682228,s038,3,12
6101,2.4965,2.4983955,s038,3,13
6102,2.1311,2.1331345,s038,3,14
6103,2.8769,2.8789848,s038,3,15
6104,3.1745,3.1760282,s038,3,16
6105,3.6092,3.6114639,s038,3,17
6106,2.1914,2.1933544,s038,3,18
6107,2.5017,2.5036651,s038,3,19
6108,2.1109,2.1125724,s038,3,20
6109,2.4153000000000002,2.4171744,s038,3,21
6110,2.4295999999999998,2.4312513,s038,3,22
6111,2.4772,2.4790496,s038,3,23
6112,2.3105,2.3121245999999998,s038,3,24
6113,3.971,3.9731975999999998,s038,3,25
6114,2.8098,2.8116775,s038,3,26
6115,3.9849,3.9870516,s038,3,27
6116,3.7634,3.7651962,s038,3,28
6117,2.2685,2.2703651000000002,s038,3,29
6118,2.4797000000000002,2.4815635,s038,3,30
6119,2.5761,2.5784363,s038,3,31
6120,3.301,3.3031146,s038,3,32
6121,2.973,2.9747358,s038,3,33
6122,2.5834,2.5854,s038,3,34
6123,3.1135,3.1153267,s038,3,35
6124,2.2559,2.2577994,s038,3,36
6125,2.2882,2.2902927,s038,3,37
6126,2.2457,2.2477394,s038,3,38
6127,2.3523,2.3541908,s038,3,39
6128,2.3693,2.3714245,s038,3,40
6129,2.4788,2.4809253,s038,3,41
6130,2.2937,2.2953081,s038,3,42
6131,3.1231,3.1252019,s038,3,43
6132,2.2095,2.2114001,s038,3,44
6133,2.2855,2.2873248,s038,3,45
6134,2.3044000000000002,2.3061164,s038,3,46
6135,2.7038,2.7056314,s038,3,47
6136,2.4143,2.4161955,s038,3,48
6137,2.2002,2.202135,s038,3,49
6138,2.2179,2.2198787,s038,3,50
6139,2.838,2.8402199,s038,4,1
6140,4.8765,4.8785222,s038,4,2
6141,2.5827999999999998,2.5845994,s038,4,3
6142,2.6837,2.6856851,s038,4,4
6143,2.335,2.3370446,s038,4,5
6144,2.3525,2.3541796,s038,4,6
6145,3.4352,3.4372915,s038,4,7
6146,3.8112,3.8133526,s038,4,8
6147,4.2873,4.2892601,s038,4,9
6148,2.2049,2.2068353,s038,4,10
6149,2.2447,2.2466277,s038,4,11
6150,3.2167,3.2186568,s038,4,12
6151,2.2261,2.2276869,s038,4,13
6152,2.147,2.150322,s038,4,14
6153,2.5399000000000003,2.5416977,s038,4,15
6154,2.1497,2.1516139,s038,4,16
6155,3.1022,3.1053887,s038,4,17
6156,2.5555,2.5571873,s038,4,18
6157,2.4119,2.4138928,s038,4,19
6158,2.1934,2.1953902,s038,4,20
6159,2.1998,2.2017668,s038,4,21
6160,2.3808,2.3829658,s038,4,22
6161,2.4694,2.4712624,s038,4,23
6162,3.1832,3.1855224,s038,4,24
6163,2.2394,2.2413656,s038,4,25
6164,3.3244,3.3263114,s038,4,26
6165,2.4777,2.4795230999999998,s038,4,27
6166,3.7578,3.7595381,s038,4,28
6167,2.1947,2.1965422,s038,4,29
6168,2.8771,2.8791813,s038,4,30
6169,2.2262,2.2282307,s038,4,31
6170,2.2237,2.2256719,s038,4,32
6171,3.4314,3.4331763,s038,4,33
6172,2.1658,2.1680944,s038,4,34
6173,2.1879,2.1897406,s038,4,35
6174,2.5502000000000002,2.5522351,s038,4,36
6175,2.2736,2.2754333,s038,4,37
6176,2.281,2.2829037,s038,4,38
6177,2.8432,2.8451741999999998,s038,4,39
6178,2.6362,2.6384121,s038,4,40
6179,2.4208,2.4227151,s038,4,41
6180,2.4104,2.4123777,s038,4,42
6181,2.1937,2.195693,s038,4,43
6182,2.2625,2.2641718,s038,4,44
6183,2.2316,2.2335921,s038,4,45
6184,2.0965,2.0982498,s038,4,46
6185,2.4439,2.4457824,s038,4,47
6186,3.254,3.2560116,s038,4,48
6187,2.1898,2.1917761000000002,s038,4,49
6188,2.2663,2.2680938,s038,4,50
6189,2.6663,2.6683562,s038,5,1
6190,2.4543,2.4561462,s038,5,2
6191,2.4036,2.4053376,s038,5,3
6192,3.2797,3.2815657,s038,5,4
6193,2.5457,2.5478261,s038,5,5
6194,2.2882,2.2901488,s038,5,6
6195,2.5151,2.5173971,s038,5,7
6196,2.332,2.3339233999999998,s038,5,8
6197,2.4779999999999998,2.4801320000000002,s038,5,9
6198,2.2293,2.2313888,s038,5,10
6199,2.277,2.2789497,s038,5,11
6200,2.3318,2.3336154000000002,s038,5,12
6201,2.3454,2.3471771,s038,5,13
6202,2.1734999999999998,2.175278,s038,5,14
6203,2.1437,2.1459987,s038,5,15
6204,2.3172,2.319299,s038,5,16
